,-3.23,-4.39
-0.91,1.55,63.96,113.00,-54.00,0.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.02,1.64,63.87,-29.66,-18.31,1022.95,2.38,-3.11,-4.39
-1.02,1.64,63.87,80.00,-55.00,6.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-0.97,1.50,63.83,-28.44,-17.94,1022.34,2.38,-3.17,-4.52
-1.02,1.64,63.87,80.00,-55.00,6.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.00,1.56,63.78,-29.54,-18.92,1021.12,2.38,-3.23,-4.39
-1.00,1.56,63.78,81.00,-59.00,6.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.99,1.64,63.74,-29.54,-18.07,1021.73,2.44,-3.23,-4.39
-1.00,1.56,63.78,81.00,-59.00,6.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.87,1.66,63.70,-29.42,-17.46,1021.97,2.38,-3.17,-4.52
-0.87,1.66,63.70,85.00,-61.00,3.00,-28.00,8.00,279.00,1.81,-0.20,-2.43,-0.90,1.53,63.66,-28.08,-15.99,1008.42,2.38,-3.17,-4.46
-0.87,1.66,63.70,85.00,-61.00,3.00,-28.00,8.00,279.00,1.81,-0.20,-2.43,-0.80,1.58,63.62,-30.03,-13.18,1013.06,2.44,-3.17,-4.39
-0.80,1.58,63.62,81.00,-76.00,0.00,-26.00,8.00,279.00,1.81,-0.20,-2.43,-0.86,1.63,63.57,-30.15,-15.99,1030.15,2.44,-3.23,-4.39
-0.80,1.58,63.62,81.00,-76.00,0.00,-26.00,8.00,279.00,1.81,-0.20,-2.43,-0.94,1.62,63.53,-29.79,-18.80,1025.27,2.38,-3.17,-4.46
-0.94,1.62,63.53,60.00,-65.00,6.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-1.03,1.56,63.48,-27.83,-20.63,1020.14,2.38,-3.23,-4.39
-0.94,1.62,63.53,60.00,-65.00,6.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-1.02,1.64,63.44,-27.95,-18.31,1018.92,2.38,-3.17,-4.39
-1.02,1.64,63.44,84.00,-53.00,6.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-1.01,1.50,63.40,-27.71,-18.43,1023.19,2.38,-3.17,-4.39
-1.02,1.64,63.44,84.00,-53.00,6.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-1.02,1.57,63.36,-29.17,-18.68,1021.73,2.44,-3.11,-4.52
-1.02,1.57,63.36,97.00,-52.00,2.00,-26.00,9.00,280.00,1.81,-0.20,-2.43,-1.03,1.64,63.31,-29.30,-18.55,1022.83,2.38,-3.17,-4.46
-1.02,1.57,63.36,97.00,-52.00,2.00,-26.00,9.00,280.00,1.81,-0.20,-2.43,-0.96,1.52,63.27,-28.81,-18.07,1020.26,2.38,-3.17,-4.52
-0.96,1.52,63.27,73.00,-64.00,5.00,-26.00,7.00,279.00,1.81,-0.20,-2.43,-1.00,1.57,63.23,-28.56,-18.31,1018.92,2.38,-3.11,-4.46
-0.96,1.52,63.27,73.00,-64.00,5.00,-26.00,7.00,279.00,1.81,-0.20,-2.43,-0.95,1.64,63.19,-28.69,-17.70,1021.73,2.44,-3.17,-4.46
-0.95,1.64,63.19,77.00,-64.00,6.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-0.95,1.50,63.14,-28.56,-17.09,1022.22,2.44,-3.23,-4.39
-0.95,1.64,63.19,77.00,-64.00,6.00,-26.00,8.00,278.00,1.81,-0.20,-2.43,-0.95,1.50,63.14,-28.56,-17.09,1022.22,2.44,-3.23,-4.39
-0.95,1.50,63.14,104.00,-51.00,3.00,-27.00,9.00,280.00,1.81,-0.20,-2.43,-1.00,1.56,63.10,-28.69,-18.55,1020.26,2.38,-3.17,-4.46
-0.95,1.50,63.14,104.00,-51.00,3.00,-27.00,9.00,280.00,1.81,-0.20,-2.43,-0.88,1.48,63.06,-27.47,-17.21,1020.51,2.32,-3.17,-4.46
-0.88,1.48,63.06,99.00,-52.00,4.00,-27.00,7.00,279.00,1.81,-0.20,-2.43,-0.90,1.55,63.02,-29.30,-17.09,1021.00,2.38,-3.17,-4.46
-0.88,1.48,63.06,99.00,-52.00,4.00,-27.00,7.00,279.00,1.81,-0.20,-2.43,-0.99,1.56,62.97,-28.32,-17.94,1019.78,2.38,-3.11,-4.46
-0.99,1.56,62.97,63.00,-72.00,6.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-0.91,1.63,62.93,-28.81,-17.09,1023.56,2.38,-3.17,-4.52
-0.99,1.56,62.97,63.00,-72.00,6.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-0.99,1.55,62.88,-27.95,-18.80,1022.34,2.38,-3.30,-4.46
-0.99,1.55,62.88,90.00,-44.00,6.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.01,1.62,62.84,-29.05,-18.19,1022.22,2.44,-3.17,-4.46
-0.99,1.55,62.88,90.00,-44.00,6.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.08,1.54,62.80,-28.44,-18.68,1019.53,2.44,-3.23,-4.46
-1.08,1.54,62.80,85.00,-58.00,4.00,-25.00,9.00,279.00,1.81,-0.20,-2.43,-0.96,1.56,62.76,-28.20,-17.82,1021.85,2.38,-3.17,-4.46
-1.08,1.54,62.80,85.00,-58.00,4.00,-25.00,9.00,279.00,1.81,-0.20,-2.43,-0.96,1.56,62.76,-28.20,-17.82,1021.85,2.38,-3.17,-4.46
-0.96,1.56,62.76,88.00,-67.00,0.00,-26.00,9.00,279.00,1.81,-0.20,-2.43,-0.99,1.63,62.71,-28.93,-17.70,1023.07,2.38,-3.17,-4.46
-0.96,1.56,62.76,88.00,-67.00,0.00,-26.00,9.00,279.00,1.81,-0.20,-2.43,-1.05,1.52,62.67,-27.95,-18.80,1021.24,2.50,-3.17,-4.39
-1.05,1.52,62.67,88.00,-45.00,7.00,-27.00,8.00,280.00,1.81,-0.20,-2.43,-1.03,1.60,62.63,-28.08,-18.68,1020.26,2.32,-3.23,-4.39
-1.05,1.52,62.67,88.00,-45.00,7.00,-27.00,8.00,280.00,1.81,-0.20,-2.43,-1.10,1.62,62.58,-28.93,-19.04,1020.75,2.26,-3.17,-4.39
-1.10,1.62,62.58,68.00,-59.00,8.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.00,1.52,62.54,-27.47,-17.82,1021.36,2.38,-3.17,-4.39
-1.10,1.62,62.58,68.00,-59.00,8.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.99,1.60,62.50,-29.42,-18.19,1022.83,2.44,-3.17,-4.39
-0.99,1.60,62.50,97.00,-61.00,5.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-1.08,1.58,62.46,-28.69,-19.29,1021.61,2.38,-3.17,-4.39
-0.99,1.60,62.50,97.00,-61.00,5.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-0.98,1.63,62.42,-29.30,-18.19,1021.00,2.50,-3.17,-4.39
-0.98,1.63,62.42,90.00,-51.00,5.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-0.89,1.68,62.38,-29.42,-17.21,1021.97,2.44,-3.17,-4.33
-0.98,1.63,62.42,90.00,-51.00,5.00,-27.00,8.00,277.00,1.81,-0.20,-2.43,-0.95,1.58,62.33,-28.69,-17.33,1023.68,2.38,-3.05,-4.39
-0.95,1.58,62.33,84.00,-61.00,7.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-0.98,1.64,62.29,-29.42,-17.58,1021.73,2.38,-3.23,-4.39
-0.95,1.58,62.33,84.00,-61.00,7.00,-27.00,7.00,278.00,1.81,-0.20,-2.43,-0.98,1.50,62.25,-28.69,-17.58,1022.09,2.38,-3.17,-4.33
-0.98,1.50,62.25,78.00,-67.00,4.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.97,1.58,62.21,-29.05,-17.70,1021.24,2.38,-3.11,-4.33
-0.98,1.50,62.25,78.00,-67.00,4.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.01,1.64,62.16,-29.42,-18.07,1022.34,2.50,-3.17,-4.33
-1.01,1.64,62.16,94.00,-51.00,5.00,-27.00,9.00,278.00,1.81,-0.20,-2.43,-1.00,1.50,62.12,-27.71,-18.19,1020.75,2.44,-3.17,-4.39
-1.01,1.64,62.16,94.00,-51.00,5.00,-27.00,9.00,278.00,1.81,-0.20,-2.43,-1.08,1.51,62.08,-27.47,-19.41,1023.93,2.50,-3.23,-4.39
-1.08,1.51,62.08,101.00,-63.00,4.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-0.99,1.57,62.04,-29.54,-17.21,1021.36,2.38,-3.23,-4.39
-1.08,1.51,62.08,101.00,-63.00,4.00,-27.00,8.00,278.00,1.81,-0.20,-2.43,-1.07,1.58,61.99,-28.20,-18.31,1020.51,2.38,-3.23,-4.46
-1.07,1.58,61.99,83.00,-62.00,4.00,-28.00,7.00,278.00,1.81,-0.20,-2.43,-0.96,1.48,61.95,-27.83,-18.68,1021.73,2.32,-3.23,-4.46
-1.07,1.58,61.99,83.00,-62.00,4.00,-28.00,7.00,278.00,1.81,-0.20,-2.43,-1.02,1.52,61.91,-28.44,-19.29,1022.22,2.38,-3.17,-4.46
-1.02,1.52,61.91,68.00,-65.00,4.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-1.05,1.59,61.87,-28.32,-18.80,1022.46,2.32,-3.11,-4.39
-1.02,1.52,61.91,68.00,-65.00,4.00,-26.00,8.00,277.00,1.81,-0.20,-2.43,-0.98,1.66,61.82,-29.05,-18.31,1020.26,2.38,-3.17,-4.46
-0.98,1.66,61.82,75.00,-64.00,6.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.02,1.53,61.78,-27.95,-18.43,1021.00,2.38,-3.17,-4.39
-0.98,1.66,61.82,75.00,-64.00,6.00,-27.00,8.00,279.00,1.81,-0.20,-2.43,-1.03,1.60,61.74,-27.59,-18.19,1019.53,2.44,-3.23,-4.39
-1.03,1.60,61.74,91.00,-62.00,4.00,-27.00,7.00,278.00,1.80,-0.20,-2.43,-1.10,1.64,61.69,-28.69,-18.55,1020.87,2.44,-3.11,-4.46
-1.03,1.60,61.74,91.00,-62.00,4.00,-27.00,7.00,278.00,1.80,-0.20,-2.43,-0.97,1.61,61.65,-29.17,-18.31,1020.75,2.44,-3.11,-4.46
-0.97,1.61,61.65,72.00,-63.00,6.00,-27.00,9.00,278.00,1.80,-0.20,-2.43,-1.06,1.56,61.61,-28.32,-19.53,1020.14,2.32,-3.17,-4.39
-0.97,1.61,61.65,72.00,-63.00,6.00,-27.00,9.00,278.00,1.80,-0.20,-2.43,-1.06,1.56,61.61,-28.32,-19.53,1020.14,2.32,-3.17,-4.39
